PDB_ID	Chains
3LOJ	A
3TC5	A
5SSL	A,B
1QRL	A
7WHC	A,B,C,D
5FAV	A,B
6E0I	A
4OEM	A,B
2XN8	A
5JTC	A,B
3P3F	A,B,C,D,E,F
1GRT	A
4JQ2	A,B
1WMA	A
5VKT	A,B
5L58	A
1ND6	A,B,C,D,E,F,G,H,I
3M1K	A
1EA2	A
7RCM	A,B
7JNR	A
3ZCZ	A,B,C,D
3P45	A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
6ALP	A
3PNY	A,B
2QBT	A
6P5O	A
2VZL	A
3UN3	A,B,C
7YJ3	A,B
1YGZ	A,B,C,D,E,F
4EY5	A,B,C,D
2AN2	A
1HDT	L,H,P
4I0Z	A
7DFJ	A
5CDE	A,B
2VAO	A,B
4I03	A
3GNO	A
2VL1	A,B,C,D
5RLG	B,A
3H6D	A
4JTI	A,B,C,D
3EV0	A,B
5JMG	A,B
2DDH	A
3GLY	A,B,C
7QGW	A,B
3PNP	A
3GWZ	A,D,C,B
3E4A	A,B,F,G
1VG7	A
3L5U	A,B,C
7ASJ	A
2E3C	A
8E08	A,B,C,D,H
8ENE	A,B,C,D
5Q04	A,B,C,D,E,F,G,H
3OLI	A,B,C,D,E
1D4Y	A,B
6U1J	A,B,C,D
5NC6	A,B,C,D
1KRJ	A
2IME	A
2Q6I	A
4ESM	A
2YPI	A,B
5SSJ	A,B
3M6I	A,B
1JZ7	A,B,C,D
7PVF	A
3A5J	A
5RTM	A,B
2HHA	A,B,C,D,E,F,G,H,I,J,K
7VQS	A
2CM7	A
3AEO	A,B,C,D
7T45	A,B
2F61	A,B,C
6SX9	A
4RCZ	A
4JTE	A,B,C,D
1EVG	A
3NOJ	A
1VGC	A,B,C
2N1P	A
1SZB	A,B
7L1F	A,C,D,P,T
3HBP	A
3V9B	A,B,C,D
4NGN	A,B,C,D,E
3T8U	A,B,C,D
5S3Z	A,B
6YI9	A
1MPW	A,B
1GOF	A
1LJL	A
3MWA	A,B
1ZTJ	A
5RFS	A
4EEG	A,B,C,D,E,F
7OYP	A
4USJ	A,B,C,D
2G22	A,B
4FWP	A
5DV9	A
2J0F	A,B,C,D
5RFA	A
4QA4	A
7ABU	A
4RQU	A,B
6KY1	A,B,C
3QI1	A
4XU0	A,B
7MQV	A,B,C,D
7TX5	A
3GXO	A,D,C,B
2V2C	A
8C1A	A,B
1JPI	A
1NXE	A,B
4ADW	A,B
2H3P	A,B
5DAZ	A
1NIU	A,B
1OS5	A
5RMI	A,B
5JY8	A,B
5EJX	A
5J9U	E,F,G,A,I,N,C,D,B,J,H,K
2GVJ	A,B
1KL1	A
2H7S	A,C
5VSA	A,B,C,D
4L04	A,B,C,D,E,F
3CTM	A,B,D,C,E,F,G,H
2ZHQ	L,H,I
4G0I	A,B
5QCS	A,B,C
5FAT	A,B
7M00	A,B
7RGL	A,B,C,D,E,F,G,H
4Y2X	A
1IWB	A,B,G,L,E,M
6UHV	A
6QAE	A,B,C,D
1PJR	A
1AFL	A,B
1TKF	A
1F8U	A,B,C
2YLX	A
4E9Q	A
3FXP	A
4GWW	A
3VDA	A,B,C,D
2DU8	A,B,G,J
1V7U	A,B
7XWA	A,B,C,D,E,F,G,I,J,K,M,O
5YGU	A,B
2II6	A
6FMV	A
6FCT	A
3WK3	A
5G2R	A
6B5Z	A,B
5JGS	B
1QHC	A,B
1LV8	A,B,C,D,E,F
2HA7	A,B
2HGX	A,B
1R7G	A
1PWY	E
6Y1E	A,B,C,D
5E3K	A,B
9CGT	A,B
4HY2	A,D
1DFI	A,B,C,D
6JME	A
3EV3	A,B
3E4Z	A,B,C,D
3CKS	A
7LZZ	A
3GR4	A,B,C,D
7V81	A,C,B,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,a,b,c,d,e,f,g,h,i,j
5XMB	A,B,C,D
5COX	A,B,C,D
1CPF	A
3IBI	A
1JPD	X
3M00	A
5LA7	A,B
5AM2	A
2DPG	A
3N2M	A,B
2YII	A,B,C,D
5VVO	A,B
2PAN	A,B,C,D,E,F
5XGK	A,B,C,D
5NNA	A,B,C,D
3OTM	A
3S78	B
5LU5	A,B,C,D
6IOW	A,B
2EUS	A
5EKY	A
7PLI	A,D,B,C,E,G,J,L,I,K,F,H
3VMA	A
4GWT	A
5SLR	D
1H5A	A
1AOB	A
6VCO	A
1RJR	A
4ZLV	A,B
1M0P	A
5RV9	A,B
1LWV	D,E,A
3NLJ	A,B
4MDG	A
1W1O	A,B
3GZN	A,B,C,D,I,J
3SVQ	A,B
2FM5	A,B,C,D
5SR6	A,B
8DFE	A
4DH6	A
7EM2	A,B
1ZHA	A,B
1X8R	A
7N83	A,B
4FQS	A,B
2XJ8	A
6EN6	A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
5SML	A
3D92	A
4JSW	A
2Q9F	A
7QKE	A
4UXA	A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
3UQR	A,B,C,D,E,F
1PA1	A
5QF2	A
6JVQ	A,B
1FS9	A
7Z58	A,B,C,D
1ESM	A,B,C,D
1O1H	A,B
7D29	A
7RGD	A,B,C,D,E,F,G,H
5IU6	A,B,C
4TTA	A,B,C,D,E,F
5QK9	A,B,C,D
7MNH	A,B
4RKW	A
4G23	A
6FXH	A
6GPK	A,B,C,D
8I5R	A
3T2O	A,B,C,D
2RDS	A
2GZ5	A
1AIC	A,B
3KX7	A,B
3K1D	A
6RQI	A
1I5Q	A,B
5SAA	A,B
3I77	A
7DWE	A
5RTU	A,B
6XPP	A,B,C,D
5PNF	A
5PK6	A
4WCC	A
1KNC	A,B,C
3BG7	A,B,C,D,E,F,G,H
5CQP	A
4UVB	A,B
5ILY	A
1I6M	A
5SQJ	A,B
7PU0	A,B,C,D,E,F
5ILK	A
5ZFL	A,B
3T40	A
2NQ6	A
1WPP	A,B
1ZH6	A
6I4Q	A,B
2E0M	A,B
6AXM	A
2QCM	A
3FUH	A
6YZP	A
5DBV	A
2B0Z	A,B
2M9J	A
3MDL	A,B,C,D,E,F
7ADW	A
6BAI	A
3CHU	A,B
3QU9	A
3P4P	A,B,C,D,M,N,O,P
1L5K	A
4UGK	A
3BVJ	A,B
3CE4	A,B,C
3ZIY	A
4Q0X	H,L,E
3B3P	A,B
4PH6	A,B
3LGK	A
3MNJ	A
2A9G	A,B,C,D
2DGK	A,B,C,D,E,F
2ZEO	A,B
3UFT	A,B
3UZZ	A,B
3TV5	A,B,C
6PO1	A,B,C,D,E,F,H,I,J,K,L,M,N,S
5UTI	A
7QGS	B,A
6XG1	A,B
3QGU	A,B
3QYP	A,B
8D5D	A,B
1HS6	A
2C6N	A,B,C,D
2BGD	A
6NXS	A,B
1ZGX	A,B
6GMZ	A,B
5ALS	A
6FC7	A,B,C,D,E,F,G,H,I,J,K,L
5S1U	A,B
4Q3Z	A
6IEN	A,B,C,D
2AEL	A,B
4AS1	A,B
4GJC	A,B
1ATJ	A,B,C,D,E,F
4ND7	A
5DXX	A
3M2I	A
1E7M	A
3O95	A,B,C,D,E,F,G,H,I,J,K,L
3I6J	A
3OBT	A
4PH9	A,B,C,D,E
6FE1	A,B,C,D
3GEZ	A
2FYG	A
4AX6	A,B,C,D
2NYQ	A,B
5D6U	A
7ZGL	A,B,C
1NV1	A
1A94	A,B,D,E
1RBW	A
3AAT	A
5UD5	A,B,C,D
5PMP	A
1ZJ2	A,B
5BRV	A
4JZ8	A,B,C,D
1RQR	A,B,C
1OKN	A
5HHY	A,B
2G6D	A
1RYW	A,B,C,D,E,F,G,H
1RJN	A,B,C
3I4U	A
6L2S	A,B
5JYP	A
3O1M	A,B,C
3GF4	A,B
5F5G	A,B
8H65	C,D,E,F,B,A,G,H
1ATK	A
1E2E	A
7PES	A,B,C,D,E,F
6FWB	B,A,C,D
1J3P	A,B
4MMN	A,B,C,D,E,F,G,H
1KT8	A,B
6B75	A,B,C,D
6I2F	A
5K1R	A,B
5KR7	A,B
5B5U	A,B,C,E
6PGT	A
5AJP	A,B
4ZDB	A,B,C
3N6A	A,B
3BA0	A
4IQY	A,B
6OMK	A
1LK0	A,B
3B3R	A
2YAO	A
2H15	A
5BX5	A
1GIN	A
2Q9O	A,B,C,D,E,F,G,H,I,J,K,L
2PD5	A
7N66	A
1OAT	A,B,C
1L6G	A,B
4G90	A,B
2K8F	A,B
2W4D	A,B,C,D,E,F
7AY6	A,B
5GGG	A
1O76	A,B
6I7P	A,B,C,D,E,F
5B36	A,B
1GXB	A,B,C,D
3OOG	A,B
5Z3D	A
2XB9	A,B,C
2JGY	A,B
3FJ6	A
2J9A	A,D
6WS1	A,B
4QPC	A
7KDA	A
3PEN	A
6WUY	A,B,C,D,E
1YQM	B,C,A
6TPC	A,C,B,D
1OT3	A,B,C,D,E,F,G,H
3AM1	A,B
7SS1	A,B
7JVK	A,B,C,D
1RAL	A
5VY2	A,B
1EB4	A
8SSX	A
6RFH	A
4IST	A,B
1JTQ	A,B
2H4U	A,B,C,D
1F7M	A
1QBI	A,B
4C4R	A
2DGM	A,B,C,D,E,F
7VUG	A,B,C,R,S
4JB8	A,B,P
1IXA	A
3RSM	A
2WVG	A,B,E,F
2D4V	A,B,C,D
3RVB	A
6SHQ	A,D,C,B
6I58	A,B
5L79	A
1S3W	A
3FNE	A,B,C,D
6ZIP	A,B,C,D,E,F,G,H,I,J,K,L
4EVG	A,B,C
5WI1	A,B
4QUD	A,B,D,C
4CGT	A
2RIX	A
3CV8	A
6BH3	A
4IWW	A,B
2O7R	A
5EHW	A
5PNH	A
1CDL	A,E,B,F,C,G,D,H
3KR4	A,B,C,D,E,F,G,H,I,J,K,L
4OCP	A
4EAM	A,B
6WR0	A,B,C,D
3L1R	A,B,C
4JYQ	A,B
3M5Y	A,B
7SRV	A,B,C,D,E,F
1U3G	A
4RA9	A,B
1DIO	A,B,G,L,E,M
5I3Y	A
4DLG	A,B,C
2R9N	A,B
1WKB	A
5ZID	A,B,C
5GKW	A,B
3BIV	L,H,I
2VNI	A
3B1T	A
5EXN	A
1RZ1	A,B,C,D,E,F,G,H
1Z89	A
7NXC	A,B
7KJ8	A
1RYR	B,C,A
6OZK	A,B,C,D
3ZKI	A,B
4AEF	A,B
3KQA	A,B,C,D
3JWC	A,B
7D2B	A
6CHI	A,B,C,D
4BPR	A
5E97	A,B,C
4O12	A,B
6B95	A
5X0B	A
1HXP	A,B
8B29	A
2VJ1	A,B
2G1R	A,B
5V2Y	A
6H7Z	A,B,C,D,E,F,G
5QF9	A
1E47	P
6N3K	A
1T7Q	A,B
4LVD	B,A
5SOS	A,B
2VGK	A,B,C,D
4I5D	H,A,B,C,D,E,F,G
5RL8	B,A
3WZZ	A,B
2VP4	A,B,C,D
1PY1	A,B,C,D,E,F,G,H
3L5R	A,B,C
7WQX	A
5HE5	A,B
6WSI	A,B,C,D
2IAV	A
3GIL	A,B,D,E,H,J
2QZP	A,B
3IX9	A,B
5ZFT	A,B
7EZP	A,B,C,D
5LUJ	A
6H7R	A,B,C,D
6PLF	A,B
2PQ8	A
3VLY	A
5REV	A
1L0G	A,B,C
4FWR	A
7CB9	A
2IH2	B,C,E,F,A,D
5CLN	A,B,C,D,E,F,G,H,I,J,K,L
4BDT	A,B,C
1NXG	A,B
5V9H	A,B
3SD9	A,B
3UVI	A
6CED	A
4FM7	A
3S43	A,B
3TKB	A
4AJC	A
5L01	A
5RVV	A
6V7D	A,B,C,D,E,F
6MGK	A,B,C,D,E,F,G,H
1ZDP	E
4CLD	A,B,C,D
5ILI	A
2GPW	A,B,C,D
1GPF	A,B
3WPM	A,B
1FSF	A
2VC7	A,B,C,D
4P4F	A,B,C,D,E,F
5U05	A,B,C,D
5RV1	A,B
6LL4	A,B,C
6HB7	A,B
1R0R	E,I
8G2L	A,B
6ZN2	A,B,C,D,E,F,G,H
7OU5	A,B
5B7E	A
6CWU	A
6XN6	A
1D9I	A,I
4XYE	A,B
7LCX	A,B
2D7Z	A
2VMQ	A
7DKW	A,B,D,E
4H04	A,B,C,D
6A7X	A,B
3T37	A
4QA1	A,B,C,D
1HJ6	A
4L49	A
2VKA	A
1ASL	A,B
5B3X	A,B
6A11	A
5LIW	X
4G9B	A
5PA8	A,C
2AZC	A,B
3GJR	A,B,C,D
1LJU	A
7NG6	A,B
5FAQ	A,B
6OTM	A
6W0R	A,B,C
6SDS	A
3NTO	A
5AD4	A,B
1J5T	A
6GXB	A
1FSW	A,B
3POO	A,B
3IVY	A
5PJK	A
2Q0C	A,B
7AV0	A
1NV4	A
6R9W	A,B,C,D,E,F
5RFV	A
2O1H	A
4QZV	A,B,C,D,E,F,G,H,I,J,K,L
2AER	L,H,T
3PCX	A,B
4TTI	A,B,C,D,E,F
4MPU	A,B
1H9N	A
7CTW	A,B
3Q65	A,B
3AP1	A,B,S,T
4YGK	A
5Y5N	A
6D1B	A
4MPR	A
4DJY	A,B
2Z50	A,B
5DCW	A
3HSP	A,B
1PHK	A
6MTH	A
2FUN	A,B,C,D
1SFR	A,B,C
5EIO	A,B,C
4O56	A,B
2JBT	A,B,C,D
5VBX	A,B,C
7UEC	A,B
6TL5	A,B,C,D
7A3E	A
2W5I	A,B
7Q29	A,B
1LD3	A
6WF5	A,B,C,D
1XRF	A
5DCE	A,B,C,D
5EAI	A,B,C,D,E,F,G,H,I,J,K,L,M,N
5J8C	A
4HZT	A
2HAG	A
2IDZ	A
8DZ2	A,B
2VFE	A,B
4RWQ	A,B
5C48	A
1RO2	A
2QCA	A
5QA6	A,B,C,D
2H7J	A,B
7ZI8	A
4NUR	A,B
7LBN	A,D
6EBE	A
1F5Z	A,B,C,D
2XJB	A
5K0I	A
1ZJP	A
7QUY	A,B,C
7BRP	B,A
6COX	A,B
1ESW	A,B,C
4L03	A,B,C
4ZVA	A,B
6PJ5	A,B
2FZD	A
5REH	A
5QG6	A
4KG6	A,B,C,D
5DTS	A,B,C,D
1BYC	A,B
1G37	A,B
2YDD	A
5E6J	A,B,C,D,E,F
2VLE	A,B,C,D,E,F,G,H
5GSS	A,B
7QBR	A,B,C,D,E
2X8S	A,B,C,D
2I5T	A,B
8GZC	A,B
4BMK	A,B
2HKF	L,H,P
8GBQ	A,B
7EI2	A,B
5FVQ	A,B
1DRE	A
1R8B	A
1LO8	A
3HKU	A
7ZY7	A,B
1LBV	A,B
5ZOU	A,B
1DWD	L,H,I
2O07	A,B
6ZEE	P,Q,B,A,I,K,W,X,D,C,U,V
5SS1	A,B
1DMT	A
4PK3	A,B
1ZY8	A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
8E9M	A,B
6U4J	A,B
6GID	A
3C7C	B
5PLH	A
4QG9	A,B,C,D
6S0C	A
4RC6	A,B
5S4A	A,B
8AZ8	B
1QFM	A
6TTU	T,S,C,N,R,D,U,I
7SV8	A
6ICI	A
5UGH	A,B,C,D
4OCO	A
3Q16	A,B,C,D,E
4RJT	A,B,C
3G22	A,B
1WT3	A,B
1NMY	A
3L1U	A,B
2J8J	A,B
3APG	A,B,C,D
6UYD	E,H,L,A,B,F,C,D
8EZI	B
3RFT	A,B,C
3H7Y	A,B
5X35	A
5F47	A,B,C
4E3G	A
1EL9	A,B
1TQT	A
2QR5	A,B
1EVL	A,B,C,D
7RIE	A,B,C,D,E,F,G,H,I,J,K,L
5CAK	A
2NXS	A
4WN2	A,D,B
5QC8	A,B
5DSZ	A,B
5X2L	A,B
1G81	A
7CIG	A,B
6NI7	A,B
4CKD	A,B,C,D,H,I,J,K,L,M,N,O
3IMA	A,B,C,D
1FI4	A
2NVU	A,B,C,I,J
4MK7	A,B
2FDI	B,A
7JYY	A,B,C,D,E,F
6NTN	A,B,C,D,E
3DCW	A
6X7U	A,C
6GGY	A,B
2XZT	A,B,C,D,G,H
2B8N	A,B
1GRG	A
6B5G	A,B,C,D
1X8X	A
1HD7	A
8DLQ	B,E
2WFA	A
7PL0	A,B,C,D
1JHX	A
7NES	A
7A0T	A,B,C,D
3FWK	A
3NU0	A
7MHF	A
5EC4	A
4LMN	A
1H2M	A,S
3FL3	A,B,C
4WRB	A,B,C
1CD2	A
7BZM	A,B
4GA5	B,A,C,D,E,F,G,H
2Q0G	A,B
3PJK	A
6HXE	A
7WJ8	A
3ESR	A
4IX0	A
5PHC	A
5S3V	A,B
7L8Q	A
6OLQ	A
5JQJ	A
4KWF	A,B,C,D,E,F,G,H
4J5J	A,B
5XP9	A
5C49	A
3BAX	A
5WN0	A,B,C,D,E
4D32	A,B
6V2C	A,C,B,D
4DRF	A,B,C,D
4O8R	A,B,C,D,E,F,G,H,I,J,K,L,M
7TSE	A
4QPD	A,B
6JVL	A,B
2ZJH	A
3GQZ	A,B
5C54	A,B,C,D,E,F,G,H
7KHQ	A,B
3WRF	A
7B01	A,B,C
5XRY	A
6MVP	A,B
4COG	A,B,C,D
5WY8	A,B,C,D,E,F,G
1PFY	A
6PM9	A,B,C,D,E,F,G,H
2Y1D	A,B
4CFS	A,B,C,D
3O4J	A,B,C,D
2O1F	A
2HDK	A,B
4MLF	A,B,D
1SHJ	A,B
4AYV	A,B,D
6X10	A
5MCP	A,B,C,D,E,F,G,H
6UY5	A,B
2WNS	A,B
5RM9	A,B
2V1T	A,B,C,D
7TWY	A,B
2QXW	A
6ZOJ	2,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,a,b,c,d,e,f,g,j,h
2P9A	A
3NN7	A
7Z70	A,B
6PHA	A
1UOQ	A,B
1QXK	A
7SVB	C,D,E,A,B
4N4M	A
2N8R	A,B,C,D
6IBO	A,C
5RHL	A
7MAT	A,B
3E1Z	A,B
4D87	A,B
7VVP	A,B
1S3L	A,B
5XTQ	A,B,C,D
1VPX	A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
6QGV	A
3A6E	A,B,C,D,E,F
1NAI	A
6AZV	A,B,C,D
5BQM	A,B,C,D
5PNL	A
8D88	A,B
4KXU	A
2ZSF	A
5QDC	A,B,C
5KO7	A,B
5U0C	A,B,C,D,E,F,G,H
1C8J	A,B
1I0B	A,B
2FQG	A
3W0U	A,B
2EXI	A,B,C,D
8F55	A
4WPN	A
3T5Z	A
1SFT	A,B
3E08	A,B,C,D,E,F,G,H
1BOZ	A
4H76	A
5ZGX	A
6BA7	A
3AHD	A
4DEC	A
1HET	A,B
5Z59	A
1ARG	A,B
5PN4	A
1JXA	A,B,C
5SQ7	A,B
3D7C	A,B
1P8N	A,B,C
3WXB	A,B
2DGN	A
2PCB	A,B,C
3AIK	A,B,C,D
1T48	A
1PGT	A,B
2HB9	A
1WMN	A,B
2POT	A
1F75	A,B
8I8T	A,B
2I7Q	A
7KEY	A
2Q94	A
7EQV	A
6PZP	A,B
4G2Y	A
5O6K	A,B,C,D
2V78	A,B,C
6BJK	A
8EKE	A,B
3SCP	A,B
6TZP	A
4LND	A,B,C
5ZF9	A
1CFH	A
7C26	A
3SJT	A,B
7LK0	A,B,C
2Y7G	A,B
1LZX	A,B
4S2B	A,B
4Q7S	A
1W3I	A,B,C,D
4H71	B,A
1HNY	A
3KMC	A,B
2CEQ	A,B
7ZO3	A
2I1V	B
6H27	A,B
3M5T	A
2UY8	A
5QJL	A,B,C,D
3FC5	A,B
3L0N	A,B
4GNL	A
8DD1	A
1X2B	A
4N8W	A,B
2PWU	A
3RME	A,B
5JQQ	A
2O06	A,B
7KA2	B,A,C,D
5RH5	A
6DHC	A,B,C
6EER	A,B,C,D
3UMO	A,B
4NBL	A,B
6H3D	A
4N6W	A
1DVG	A,B
3KAC	A,B
5ZPH	A,B
6F8T	A,B
1WOB	A,B,C,D
4RFD	A
2ZG0	L,H,I
4C4C	A,B
2NVK	X
6E37	A,B
3SKG	A,B,D,E
3EDW	X
3KFX	A,B
1QIS	A
7OB1	A
7WCV	A
1NHQ	A
6Q5F	A,B,C,D
4L4M	A,B
5UUE	A
3RG3	A
3H11	A,B,C
3MPG	A,B
1XWF	A,B,C,D
7EHZ	A,B
4MOH	A
8FOZ	A,B,C,D,E,F,G,H
3M1P	A,B
5V3C	A
1F4C	A,B
3FUK	A
5ZDD	A
1IQX	A,B
4N0X	B
5QJ8	A,B,C,D
1MX1	A,B,C,D,E,F,G
6FE0	A,B,C,D
1GW6	A
5AN7	A
2HMF	A,B,C,D
3KUN	A,B
4MXU	A,B
4BX0	A
6UB4	A,B,C,D,E
2CPP	A
1K5S	A,B
3IGP	A
5BRH	A,B
2ZI5	A,B,C,D
2HGT	L,H,I,J
5QEU	A
3R1K	A
5ELY	A,B,C,D,E
4PAD	A
6E8X	A
7CKI	A
2D1S	A
1GTR	B,A
2JCX	A,B
1H2Z	A
4H2K	A,B
6WCN	A
7NTB	A
4Q1D	A,B
1AZK	A
1L5O	A
4IGM	A,B,C,D,E,F
5S46	A,B
2FPV	A
7FRN	A
3HL9	A,B,C,D
6GG5	A,B,C,D
4PC8	A
1AEN	A
6L8Z	A
5S26	A,B
2V7P	A,B,C,D
7BF3	A,B,C,D,E
6UX1	A
1TOM	L,H,I
4EHA	A,F,C,B
6J79	A,B
3SXB	A
1A4W	L,H,I
8AQK	A,B,C
3VP3	A
3ZBZ	A
4ODL	A,B,C,D,E,F
6I6X	A,B,C,D,E,F
4JZ1	A
1K88	A,B
5JZV	A
2DEW	X,A
6O9N	A,B,C,D,E,F
3V36	A
1UDW	A,B
4WYF	A,B
7JZ7	A,B
2I57	A,B,C,D
5GOP	A,B,C,D,E
2A7R	A,B,C,D
1D5H	A,B
5G0P	A,B
3UDK	A
3EN7	A,B
5ZMQ	A,B,C,D,E,F,G,H,I,K
2F5Z	A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
3BNF	A
5UQ6	A
6ZQU	A,B,C,D,E,F
6Q0J	A,B,C,D,X,Y
2G1A	A,B
6YGZ	A
4XSV	A
1AVL	A
4MYX	A,B,C,D,E,F,G,H
6RSZ	A
6HPR	A,B,C,D
6QA2	A,B,C,D,E,F
5BSU	A
6UGN	A
3DPC	A,B,C
5CFZ	A,B
6JWX	A,B
5RLZ	B,A
4ZMG	A
5ZAI	A,B,C,D,E,F
7SQN	A
1HQG	A,B,C
6UCY	B,A
2X5W	A
5AM9	A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
7Q4D	A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1U7X	A,B
7ZD8	A,C
5EK3	A,B
5LGB	A
3SH9	A,B
7KME	L,H,I,J
4RAO	A,B,C,D
3GIC	A,B
3K3U	A,B
7B1P	A
3VHP	A,B,C,D
4B5V	A,B
4GPE	A
1M0B	A,B
4R8L	A,B,C,D
3RI7	A,B,C,E
5T1V	A,B
8E4F	A
7JNE	A,B
2HKO	A
7FRT	A
4PRY	A,B
6ENC	A
6Z6Q	A,B
3ED7	A
3B6M	A,B
4AXD	A
7D1N	A
6OMY	A
1KCE	A,B
3BZI	A,E
7CU2	A,B
4QII	A,B,C,D,E,F,G,H,I,J,K,L
1YQY	A
2BDL	A
6I5G	A,B
4NRE	A
7MFD	A,B,C,D
5JML	A,B
1WYE	A,B,C,D,E,F
1O7Q	A,B,C,D
1BUQ	A,B
2Y41	A,B
5AKL	A
4M2V	A
2IKJ	A
4WS9	A,B,C,D,E,F,G,H,I,J,K,L
1VZX	A,B,C,D
1R7V	A,B
7ASB	A,B
3UWE	A
6O5H	A,B,C
3JWR	A,B,C,D
5AMG	A
6GWG	A
6NA6	A,B,D,C
2F1A	A
4EOH	A,B
1FXU	A
7REN	A,B,C,D
4ZAE	A,B
4APJ	A,P,B
2ZHA	A,B
3QMO	A,B,C,D,E,F
3DR7	A,B,C,D
3T11	A,B
6GFG	B,A
6XA9	A,B,C,D,E,F
5YR4	A
2AFS	A,B
2XMI	A
2BWG	A,B,C,D
6KW7	A,B
1ZHR	A
2WVA	A,B,E,F,V,X,Y,Z
7V12	A
5CP8	A
1RMQ	A,B
2C0Y	A
6ZZ4	A,B
1UET	A
5D8G	A
5ULF	A,B,C,D
5SDA	A
1UI0	A
4GD4	A,B
3GG5	A,B,C,D
1YSD	A,B
5HVE	A
1LZO	A,B,C,D
4D9P	A,B
6JT4	A
1PR3	A
6BGF	A
2RD8	A,B
6C5Z	A,B,C,D,E,F
7N13	A,B
4DXH	A,B
7XNA	A,B
2O1X	A,B,C,D
1XW2	A
6XPU	A,B,C
5QBZ	A
2ITM	A,B
1TB4	A
1VE7	A,B
3H4I	A
2OO7	A,B
7SUQ	A
3DL9	A,B,C,D
1KCC	A
1E4A	P
6GHM	A,B,C,D
1V8S	A
6SC1	E
1L8A	A,B
3WGT	A,B
3H2N	A,B
7PZQ	A,B
4GCX	A
6WIA	A,B,C
2D5I	A
4O6B	A,B
4LEQ	A
1OI3	A,B
3CUK	A,B,C,D
5D29	A,B,C,D
6DZ5	A,B
2ZRZ	A,B,C,D
5S3B	A,B
4JJ8	A,B,C,D
3G6Z	A,B
3L63	A
2E2T	A
6P2V	A,B
5RHB	A
6VCP	A
2PDU	A
2ZIM	A
7PMQ	C,A,B,D,E,F,G,H
5S4K	A,B
3OH0	A
3M2Z	A
5VGI	A,B,C,D
3BUI	A
3LOK	A,B
5ZP7	A,B
1OQ5	A
3IAD	A,B,C,D
2ZR5	A
3AVO	A
5PGM	D,C,A,B,E,F,G,H
6T35	A
1QW7	A,B
5SA7	A,B
7P7P	A,B,C,D,E,F,G,H,I
6B60	A,B
7NER	A
4KXH	A,B,C,D
2P3W	A,B
1WYL	A
7EXW	A
3LJP	A,B
1DKL	A,B
5I06	A
6EJ2	A
5QFB	A
6G3Z	A,B
1V04	A
3GH3	A,B,C,D
1QFK	L,H,A
1A9Z	A
1J42	A
3A18	A,B,C,D
5UZP	A,B
5CMJ	A
1X07	A
4KE7	A,B
3E2Y	A,B
1MOS	A
3FUD	A
3S70	A,B,C,D
6K78	A,B,C,D
2AE7	A,B,C,D,E,F
7TX0	A,B
5ZDB	A,B
3LL9	A,B
3IXJ	A,B,C
3JW3	A,B
1Q2U	A
5K32	A,B
2ZZ1	A,B
3IXH	B,A
1MCZ	A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
6VB9	A,B,C,D
5DDV	A
1DNU	A,C,B,D,E,F
3TFH	A,B
2YXN	A
4IDC	A
3V8E	A,B,C,D,E,F,G
3I5U	A,B
6ISD	A,B
4J0T	A
1WYW	A,B
1IIG	A,B
1HFR	A
3TYO	A,B
5WLT	A
6HZX	A,B
5FH2	A
6WOE	A
1KQ7	A,B
1GG1	A,B,C,D
2QTT	A,B
1DLR	A
6MB8	A,B
1XEV	A,B,C,D
2C2D	A,P,T
2IY7	A
6PLG	A,B,C,D,E,F,G,H
5DW4	A,B
2DCZ	A,B
3IU9	A
2WBD	A,B,C,D,E,F,G,H
2G6W	A
1RWX	A,B
2XUD	A,B
5MTQ	A,B,E,G,C,D,F,H
2QQ0	A,B
4GR8	A
1J3U	A,B
7LJT	A,B,C,D
4D7F	A
3OT9	A,B,C
7D1O	A
4TZK	A
3N5Y	A,B
5Y8M	A,B
5RMD	A,B
1FUJ	A,B,C,D,E,F,G,H
5RMB	A,B
5G4C	A,B,E,F
4MKJ	A
5VCS	A,B,C,D
5J8Z	A
1U7T	A,B,C,D
4WQ7	A
5HNE	A,B
5YYS	A,B,C,D
1PNK	A,B
1U4G	A
4JOO	A
6SMY	A,B,C,D
5RF6	A
4H3A	A,B
7QT9	A
5PB3	A,C
3HSK	A,B
4CH4	A
7UEI	A,B
3NDG	A
6JAV	A
5IQB	A,B,C,D
5ETW	A,B
1ARH	A,B
5KYT	A,B
7RJP	A,B
3C7D	B
3REO	A,B,C,D
1OWC	A,B
4XV7	A
5Q06	A,B,C,D
4GM4	A
5PKP	A
4NMJ	A,B,C,D,E,F,G,H
